tweet_text,username,mentions,date,image,link,quote,reply
CAT ADD ME,👑KING YEEN👑,Wynslow_,2020-08-20 22:20:00,False,https://web.archive.org/web/20200821052146/https://twitter.com/nekrovevo/status/1296678591632089092,False,True
henlo ,👑KING YEEN👑,openspecies,2020-08-20 22:29:00,True,https://web.archive.org/web/20200821052932/https://twitter.com/nekrovevo/status/1296680764860321794,False,True
forgot to add this that’s my bad,👑KING YEEN👑,NekroVEVO,2020-08-20 22:30:00,True,https://web.archive.org/web/20200821053143/https://twitter.com/nekrovevo/status/1296680979403116544,False,True
hai hai hai,👑KING YEEN👑,MxxyMerlin,2020-08-20 22:31:00,True,https://web.archive.org/web/20200821053224/https://twitter.com/nekrovevo/status/1296681384413519873,False,True
ILY TOO WTF,👑KING YEEN👑,Sky_Fox_OwO,2020-08-20 22:33:00,False,https://web.archive.org/web/20200821053414/https://twitter.com/nekrovevo/status/1296681874375368704,False,True
bütter,👑KING YEEN👑,onyxwolfie,2020-08-20 22:35:00,False,https://web.archive.org/web/20200821053550/https://twitter.com/nekrovevo/status/1296682296582393857,False,True
b u t t e r,👑KING YEEN👑,onyxwolfie,2020-08-20 22:36:00,False,https://web.archive.org/web/20200821053737/https://twitter.com/nekrovevo/status/1296682534860808193,False,True
this analogy...,👑KING YEEN👑,BoozyBadger,2020-08-20 22:44:00,False,https://web.archive.org/web/20200821055031/https://twitter.com/nekrovevo/status/1296684561502310400,False,True
POCKY GAME HSHSHSHSHSHSIt looks amazing!!!,👑KING YEEN👑,SketchyJagger,2020-08-21 07:54:00,False,https://web.archive.org/web/20200821145526/https://twitter.com/nekrovevo/status/1296822946841821185,False,True
thank you so mych,👑KING YEEN👑,NekroVEVO,2020-08-21 07:54:00,False,https://web.archive.org/web/20200821145526/https://twitter.com/nekrovevo/status/1296822989409796098,False,True
please stop tweeting i’ll do anything,👑KING YEEN👑,AboWoofers,2020-08-21 07:56:00,False,https://web.archive.org/web/20200821145804/https://twitter.com/nekrovevo/status/1296823496232677376,False,True
i love how u try to act all tough and shit,👑KING YEEN👑,AboWoofers,2020-08-21 07:57:00,False,https://web.archive.org/web/20200821145827/https://twitter.com/nekrovevo/status/1296823800537821186,False,True
“I AM TOUGH”you like your own facebooks posts. thank you next,👑KING YEEN👑,AboWoofers,2020-08-21 08:02:00,False,https://web.archive.org/web/20200821150309/https://twitter.com/nekrovevo/status/1296824913165086720,False,True
i wouldn’t be surprised if u liked ur own tweets,👑KING YEEN👑,AboWoofers,2020-08-21 08:03:00,False,https://web.archive.org/web/20200821150407/https://twitter.com/nekrovevo/status/1296825234306129921,False,True
hey siriwhat’s the quickest way to have a heart attack,👑KING YEEN👑,VoltFolf,2020-08-21 08:23:00,False,https://web.archive.org/web/20200821152346/https://twitter.com/nekrovevo/status/1296830211523088385,False,True
wow that was so funny,👑KING YEEN👑,VoltFolf,2020-08-21 08:24:00,False,https://web.archive.org/web/20200821152453/https://twitter.com/nekrovevo/status/1296830539257638913,False,True
please leave,👑KING YEEN👑,VoltFolf,2020-08-21 08:25:00,False,https://web.archive.org/web/20200821152559/https://twitter.com/nekrovevo/status/1296830733994999808,False,True
if i report ur spam from earlier i could :3,👑KING YEEN👑,VoltFolf,2020-08-21 08:27:00,False,https://web.archive.org/web/20200821152817/https://twitter.com/nekrovevo/status/1296831286451900417,False,True
i will punt u,👑KING YEEN👑,ZanderTheFluffy,2020-08-21 08:36:00,True,https://web.archive.org/web/20200821153715/https://twitter.com/nekrovevo/status/1296833530840768512,False,True
me to u rn,👑KING YEEN👑,ZanderTheFluffy,2020-08-21 08:41:00,True,https://web.archive.org/web/20200821154521/https://twitter.com/nekrovevo/status/1296834900176363520,False,True
,👑KING YEEN👑,BLUF0LF,2020-08-21 09:12:00,True,https://web.archive.org/web/20200821161330/https://twitter.com/nekrovevo/status/1296842542625902593,False,True
I do not like you,👑KING YEEN👑,StixilFox,2020-08-21 09:12:00,False,https://web.archive.org/web/20200821161436/https://twitter.com/nekrovevo/status/1296842649391910912,False,True
yeah,👑KING YEEN👑,StixilFox,2020-08-21 09:14:00,False,https://web.archive.org/web/20200821161532/https://twitter.com/nekrovevo/status/1296843244160946181,False,True
WHY DOES EVERYONE MAKE ME LAUGH WHILE IM EATING IM GONNA CHOKE AND DIE ONE DAY,👑KING YEEN👑,dantydewolfy,2020-08-21 09:15:00,False,https://web.archive.org/web/20200821161622/https://twitter.com/nekrovevo/status/1296843368584982528,False,True
freshman,👑KING YEEN👑,BLUF0LF,2020-08-21 09:17:00,False,https://web.archive.org/web/20200821161801/https://twitter.com/nekrovevo/status/1296843881493835778,False,True
never too late to delete,👑KING YEEN👑,JustGheri,2020-08-21 09:21:00,False,https://web.archive.org/web/20200821162139/https://twitter.com/nekrovevo/status/1296844836314611712,False,True
thank you for retweeting this and putting it back on my tl,👑KING YEEN👑,RatGendered,2020-08-21 09:23:00,False,https://web.archive.org/web/20200821162401/https://twitter.com/nekrovevo/status/1296845402788921351,False,True
oh my g o d,👑KING YEEN👑,Coconotfound,2020-08-21 09:23:00,False,https://web.archive.org/web/20200821162409/https://twitter.com/nekrovevo/status/1296845450130014208,False,True
WHAT,👑KING YEEN👑,Coconotfound,2020-08-21 09:22:00,False,https://web.archive.org/web/20200821162610/https://twitter.com/nekrovevo/status/1296845256374145029,False,True
gay,👑KING YEEN👑,sootfall,2020-08-21 09:24:00,False,https://web.archive.org/web/20200821162610/https://twitter.com/nekrovevo/status/1296845683157168128,False,True
BEAT THE BLEAT,👑KING YEEN👑,sootfall,2020-08-21 09:25:00,False,https://web.archive.org/web/20200821162614/https://twitter.com/nekrovevo/status/1296845853475237890,False,True
maybe your main wouldn't have died if u streamed YAYA,👑KING YEEN👑,BLUF0LF,2020-08-21 09:26:00,False,https://web.archive.org/web/20200821162646/https://twitter.com/nekrovevo/status/1296846090059132933,False,True
ur mad,👑KING YEEN👑,mozzieuwu,2020-08-21 09:27:00,False,https://web.archive.org/web/20200821162831/https://twitter.com/nekrovevo/status/1296846376769163269,False,True
hi,👑KING YEEN👑,AFluffyNoodle,2020-08-21 09:30:00,True,https://web.archive.org/web/20200821163103/https://twitter.com/nekrovevo/status/1296847075003387904,False,True
what the fuck,👑KING YEEN👑,Wynslow_,2020-08-21 09:30:00,False,https://web.archive.org/web/20200821163200/https://twitter.com/nekrovevo/status/1296847205702066178,False,True
that's why I don't use it /j,👑KING YEEN👑,BLUF0LF,2020-08-21 09:32:00,False,https://web.archive.org/web/20200821163246/https://twitter.com/nekrovevo/status/1296847633030328322,False,True
VEGGIES FOR BREAKFASTOPQAWFJPOEGJFRG?R?G??????,👑KING YEEN👑,Wynslow_,2020-08-21 09:33:00,False,https://web.archive.org/web/20200821163331/https://twitter.com/nekrovevo/status/1296847815511904256,False,True
yeah,👑KING YEEN👑,AFluffyNoodle,2020-08-21 09:33:00,False,https://web.archive.org/web/20200821163403/https://twitter.com/nekrovevo/status/1296847928753926145,False,True
that's it,👑KING YEEN👑,AFluffyNoodle,2020-08-21 09:32:00,False,https://web.archive.org/web/20200821163420/https://twitter.com/nekrovevo/status/1296847732091437056,False,True
I am lyno,👑KING YEEN👑,,2020-08-21 10:11:00,False,https://web.archive.org/web/20200821171239/https://twitter.com/nekrovevo/status/1296857403367944192,False,False
im nekro,👑LYNO👑,Brokenflame_,2020-08-21 10:21:00,False,https://web.archive.org/web/20200821172156/https://twitter.com/nekrovevo/status/1296860049692745728,False,True
im lyno,👑LYNO👑,peachiedeer,2020-08-21 10:22:00,False,https://web.archive.org/web/20200821172308/https://twitter.com/nekrovevo/status/1296860271600971779,False,True
ill take your identity,👑LYNO👑,AFluffyNoodle,2020-08-21 10:22:00,False,https://web.archive.org/web/20200821172314/https://twitter.com/nekrovevo/status/1296860142680469504,False,True
e,👑LYNO👑,peachiedeer,2020-08-21 10:24:00,False,https://web.archive.org/web/20200821172416/https://twitter.com/nekrovevo/status/1296860619119853568,False,True
do it,👑LYNO👑,AFluffyNoodle,2020-08-21 10:25:00,False,https://web.archive.org/web/20200821172550/https://twitter.com/nekrovevo/status/1296860891921620993,False,True
ew run away its a halsey stan,👑LYNO👑,Coconotfound,2020-08-21 10:24:00,False,https://web.archive.org/web/20200821172555/https://twitter.com/nekrovevo/status/1296860850070753280,False,True
take this one bc it has wings,👑LYNO👑,AFluffyNoodle,2020-08-21 10:26:00,True,https://web.archive.org/web/20200821172708/https://twitter.com/nekrovevo/status/1296861209694736384,False,True
im going to beat u up,👑LYNO👑,peachiedeer,2020-08-21 10:26:00,False,https://web.archive.org/web/20200821172728/https://twitter.com/nekrovevo/status/1296861273120894977,False,True
theres nekro v1 and nekro v2 and nekro v3 its ok,👑LYNO👑,AFluffyNoodle,2020-08-21 10:27:00,False,https://web.archive.org/web/20200821172815/https://twitter.com/nekrovevo/status/1296861571738513408,False,True
im lyno,👑LYNO👑,Brokenflame_,2020-08-21 10:25:00,False,https://web.archive.org/web/20200821172821/https://twitter.com/nekrovevo/status/1296860964768215040,False,True
me still,👑LYNO👑,Frottnotfound,2020-08-21 10:28:00,False,https://web.archive.org/web/20200821172825/https://twitter.com/nekrovevo/status/1296861629091475457,False,True
still the king,👑LYNO👑,Frottnotfound,2020-08-21 10:28:00,False,https://web.archive.org/web/20200821172934/https://twitter.com/nekrovevo/status/1296861723400400896,False,True
doesn't the cold affect ur bone tho grandpa?,👑LYNO👑,JasperSoot,2020-08-21 10:38:00,False,https://web.archive.org/web/20200821173931/https://twitter.com/nekrovevo/status/1296864338985140225,False,True
bones****,👑LYNO👑,NekroVEVO,2020-08-21 10:38:00,False,https://web.archive.org/web/20200821173938/https://twitter.com/nekrovevo/status/1296864364259995649,False,True
NONONONONONO,👑LYNO👑,AFluffyNoodle,2020-08-21 10:39:00,False,https://web.archive.org/web/20200821174047/https://twitter.com/nekrovevo/status/1296864624520749056,False,True
"4 months,,,,,",👑LYNO👑,dantydewolfy,2020-08-21 10:40:00,False,https://web.archive.org/web/20200821174058/https://twitter.com/nekrovevo/status/1296864792204832770,False,True
want some?,👑LYNO👑,onyxwolfie,2020-08-21 10:42:00,False,https://web.archive.org/web/20200821174504/https://twitter.com/nekrovevo/status/1296865151149150209,False,True
everyone is switching sonas oh god oh fuck,👑LYNO👑,,2020-08-21 11:00:00,False,https://web.archive.org/web/20200821180127/https://twitter.com/nekrovevo/status/1296869775008657409,False,False
hi,👑LYNO👑,BLUF0LF,2020-08-21 11:01:00,False,https://web.archive.org/web/20200821180139/https://twitter.com/nekrovevo/status/1296869946496913409,False,True
sex,👑LYNO👑,TyrianHorse,2020-08-21 11:01:00,False,https://web.archive.org/web/20200821180209/https://twitter.com/nekrovevo/status/1296870006970437633,False,True
is there a problem,👑LYNO👑,BLUF0LF,2020-08-21 11:02:00,False,https://web.archive.org/web/20200821180322/https://twitter.com/nekrovevo/status/1296870419157286912,False,True
perish,👑LYNO👑,StixilFox,2020-08-21 11:36:00,False,https://web.archive.org/web/20200821184216/https://twitter.com/nekrovevo/status/1296878952879800320,False,True
hi i’m omw,👑LYNO👑,FrostArcticFox,2020-08-21 11:42:00,False,https://web.archive.org/web/20200821184512/https://twitter.com/nekrovevo/status/1296880481711976448,False,True
"henlo everyoneall jokes aside, this bean is mine now! his name is Koda and @peachiedeer gave him to me aaaaaaaai’ll use him but still i love nekro",👑KODA👑,,2020-08-21 12:15:00,True,https://web.archive.org/web/20200821191614/https://twitter.com/nekrovevo/status/1296888631907426304,False,False
WHAT,👑KODA👑,AmberTheCutie_,2020-08-21 12:20:00,False,https://web.archive.org/web/20200821192215/https://twitter.com/nekrovevo/status/1296889874398625792,False,True
"his name is koda,,,",👑KODA👑,AmberTheCutie_,2020-08-21 12:21:00,False,https://web.archive.org/web/20200821192226/https://twitter.com/nekrovevo/status/1296890266964516864,False,True
can i show u my fortnite montage,👑KODA👑,JasperSoot,2020-08-21 13:41:00,False,https://web.archive.org/web/20200821204246/https://twitter.com/nekrovevo/status/1296910433970839553,False,True
well he’s now my sona :3,👑KODA👑,VadermCat,2020-08-21 13:55:00,False,https://web.archive.org/web/20200821205544/https://twitter.com/nekrovevo/status/1296913787342090240,False,True
he gave them to me :3,👑KODA👑,Kipcatmow,2020-08-21 13:59:00,False,https://web.archive.org/web/20200821210032/https://twitter.com/nekrovevo/status/1296914867308204033,False,True
yems!,👑KODA👑,MaxZentolight,2020-08-21 14:04:00,False,https://web.archive.org/web/20200821210532/https://twitter.com/nekrovevo/status/1296916193001893888,False,True
you are now a yeen,👑KODA👑,Tropinck,2020-08-21 14:13:00,False,https://web.archive.org/web/20200821211404/https://twitter.com/nekrovevo/status/1296918336547065856,False,True
can u please stop,👑KODA👑,www_hoshi,2020-08-21 15:11:00,False,https://web.archive.org/web/20200821221226/https://twitter.com/nekrovevo/status/1296932879914504192,False,True
please stop tweeting,👑KODA👑,AboWoofers,2020-08-21 15:19:00,False,https://web.archive.org/web/20200821221941/https://twitter.com/nekrovevo/status/1296934951296753664,False,True
it’s a joke btw i don’t hate abo we just trash talk alot,👑KODA👑,CypressFallahan,2020-08-21 15:20:00,False,https://web.archive.org/web/20200821222202/https://twitter.com/nekrovevo/status/1296935210416607232,False,True
oh bet,👑KODA👑,CypressFallahan,2020-08-21 15:24:00,False,https://web.archive.org/web/20200821222534/https://twitter.com/nekrovevo/status/1296936285508997121,False,True
freshman,👑KODA👑,bluuuffff,2020-08-21 15:27:00,False,https://web.archive.org/web/20200821222828/https://twitter.com/nekrovevo/status/1296936994577108995,False,True
hmmmmmmmmmmmmmmmm,👑KODA👑,TyrianHorse,2020-08-21 15:49:00,False,https://web.archive.org/web/20200821225032/https://twitter.com/nekrovevo/status/1296942558208090112,False,True
yup thought so c: thanks for the answers,👑KODA👑,TyrianHorse,2020-08-21 15:50:00,False,https://web.archive.org/web/20200821225123/https://twitter.com/nekrovevo/status/1296942853596176384,False,True
,👑KODA👑,TyrianHorse,2020-08-21 15:52:00,False,https://web.archive.org/web/20200821225258/https://twitter.com/nekrovevo/status/1296943190969221120,True,True
,👑KODA👑,Sol_Yeen,2020-08-21 15:52:00,False,https://web.archive.org/web/20200821225312/https://twitter.com/nekrovevo/status/1296943391272366080,True,True
ur not real,👑KODA👑,BrenCollie,2020-08-21 15:53:00,False,https://web.archive.org/web/20200821225350/https://twitter.com/nekrovevo/status/1296943553810071552,False,True
thanks for the answers to my questions,👑KODA👑,TyrianHorse,2020-08-21 15:54:00,False,https://web.archive.org/web/20200821225423/https://twitter.com/nekrovevo/status/1296943664237703168,False,True
why tf did i laugh,👑KODA👑,MysticSnep,2020-08-21 15:56:00,False,https://web.archive.org/web/20200821225653/https://twitter.com/nekrovevo/status/1296944337838723072,False,True
pop o f f f f f,👑KODA👑,CEvandor,2020-08-21 15:58:00,False,https://web.archive.org/web/20200821230151/https://twitter.com/nekrovevo/status/1296944898793299968,False,True
CANTALOUPE??????,👑KODA👑,FrostArcticFox,2020-08-21 16:17:00,False,https://web.archive.org/web/20200821231847/https://twitter.com/nekrovevo/status/1296949675518394368,False,True
4,👑KODA👑,FrostArcticFox,2020-08-21 16:19:00,False,https://web.archive.org/web/20200821232002/https://twitter.com/nekrovevo/status/1296950108395724800,False,True
ratio,👑KODA👑,FrostArcticFox,2020-08-21 16:19:00,False,https://web.archive.org/web/20200821232003/https://twitter.com/nekrovevo/status/1296950075042566144,False,True
3,👑KODA👑,FrostArcticFox,2020-08-21 16:19:00,False,https://web.archive.org/web/20200821232013/https://twitter.com/nekrovevo/status/1296950100124557313,False,True
2,👑KODA👑,FrostArcticFox,2020-08-21 16:19:00,False,https://web.archive.org/web/20200821232015/https://twitter.com/nekrovevo/status/1296950091933052928,False,True
5,👑KODA👑,FrostArcticFox,2020-08-21 16:19:00,False,https://web.archive.org/web/20200821232016/https://twitter.com/nekrovevo/status/1296950117044375553,False,True
1,👑KODA👑,FrostArcticFox,2020-08-21 16:19:00,False,https://web.archive.org/web/20200821232018/https://twitter.com/nekrovevo/status/1296950084303609856,False,True
JACK WHY ARE U SO GOOD,👑KODA👑,CEvandor,2020-08-21 16:49:00,False,https://web.archive.org/web/20200821235038/https://twitter.com/nekrovevo/status/1296957528991883265,False,True
SPITTY WHY,👑KODA👑,ThisBeSpitfire,2020-08-21 17:26:00,False,https://web.archive.org/web/20200822002635/https://twitter.com/nekrovevo/status/1296966904158883842,False,True
tropyeen,👑KODA👑,Tropinck,2020-08-21 17:26:00,False,https://web.archive.org/web/20200822002639/https://twitter.com/nekrovevo/status/1296966954821943296,False,True
,👑KODA👑,ThisBeSpitfire,2020-08-21 17:27:00,True,https://web.archive.org/web/20200822002739/https://twitter.com/nekrovevo/status/1296967160040787968,False,True
boohoo cracker i don’t care,👑KODA👑,BrenCollie,2020-08-21 17:27:00,False,https://web.archive.org/web/20200822002842/https://twitter.com/nekrovevo/status/1296967302714253314,False,True
bloquer,👑KODA👑,www_hoshi,2020-08-21 17:29:00,False,https://web.archive.org/web/20200822002949/https://twitter.com/nekrovevo/status/1296967586769276928,False,True
blockhead,👑KODA👑,www_hoshi,2020-08-21 17:29:00,False,https://web.archive.org/web/20200822003017/https://twitter.com/nekrovevo/status/1296967697868103680,False,True
EXACTLY,👑KODA👑,puppycola,2020-08-21 17:50:00,False,https://web.archive.org/web/20200822005133/https://twitter.com/nekrovevo/status/1296973039108677632,False,True
EXACTLY,👑KODA👑,sootfall,2020-08-21 17:50:00,False,https://web.archive.org/web/20200822005145/https://twitter.com/nekrovevo/status/1296973067457949696,False,True
feet,👑KODA👑,www_hoshi,2020-08-21 17:51:00,False,https://web.archive.org/web/20200822005327/https://twitter.com/nekrovevo/status/1296973193173843968,False,True
butter,👑KODA👑,sootfall,2020-08-21 17:53:00,False,https://web.archive.org/web/20200822005403/https://twitter.com/nekrovevo/status/1296973691574611969,False,True
yems,👑KODA👑,Coconotfound,2020-08-21 18:19:00,False,https://web.archive.org/web/20200822011932/https://twitter.com/nekrovevo/status/1296980212387729408,False,True
NOOO SOWKSKKWKSKEJX /j,👑KODA👑,BrenCollie,2020-08-21 18:25:00,False,https://web.archive.org/web/20200822012558/https://twitter.com/nekrovevo/status/1296981727202512896,False,True
ew halsey stan,👑KODA👑,BLUF0LF,2020-08-21 18:27:00,False,https://web.archive.org/web/20200822012816/https://twitter.com/nekrovevo/status/1296982385330753537,False,True
hi@/mochibiart @/eutumned@/astrixaura@/TheBnS_,👑KODA👑,JustGheri,2020-08-21 18:29:00,True,https://web.archive.org/web/20200822012928/https://twitter.com/nekrovevo/status/1296982720682237952,False,True
,👑KODA👑,ZeeLeafs,2020-08-21 18:45:00,True,https://web.archive.org/web/20200822014618/https://twitter.com/nekrovevo/status/1296986801895141376,False,True
hi non binary pleamse,👑KODA👑,filexplorer,2020-08-21 18:47:00,True,https://web.archive.org/web/20200822014819/https://twitter.com/nekrovevo/status/1296987349604171776,False,True
no fuck that,👑KODA👑,YeenItBefore,2020-08-21 18:51:00,False,https://web.archive.org/web/20200822015212/https://twitter.com/nekrovevo/status/1296988311249027073,False,True
feet,👑KODA👑,ZeeLeafs,2020-08-21 18:51:00,False,https://web.archive.org/web/20200822015247/https://twitter.com/nekrovevo/status/1296988454580973568,False,True
nvm make this :),👑KODA👑,NekroVEVO,2020-08-21 18:53:00,True,https://web.archive.org/web/20200822015441/https://twitter.com/nekrovevo/status/1296988936334528514,False,True
"bitch is he ur fucking frog????!,!:!.0",👑KODA👑,FoxBonsai,2020-08-21 18:54:00,False,https://web.archive.org/web/20200822015543/https://twitter.com/nekrovevo/status/1296989194242232322,False,True
i’m spreading it,👑KODA👑,FoxBonsai,2020-08-21 18:55:00,False,https://web.archive.org/web/20200822015626/https://twitter.com/nekrovevo/status/1296989379538296832,False,True
what the fuck,👑KODA👑,BlaizeDew,2020-08-21 18:58:00,False,https://web.archive.org/web/20200822015928/https://twitter.com/nekrovevo/status/1296990151378272257,False,True
@www_hoshi thoughts?,👑KODA👑,FoxBonsai,2020-08-21 18:59:00,False,https://web.archive.org/web/20200822020008/https://twitter.com/nekrovevo/status/1296990342688866305,False,True
80 bc were literally v close sona wise and everyone confuses us,👑KODA👑,YeenItBefore,2020-08-21 19:03:00,False,https://web.archive.org/web/20200822020336/https://twitter.com/nekrovevo/status/1296991240513191939,False,True
inages,👑KODA👑,StixilFox,2020-08-21 19:20:00,True,https://web.archive.org/web/20200822022110/https://twitter.com/nekrovevo/status/1296995727730589701,False,True
did anyone ask u,👑KODA👑,EchoAngelpaw,2020-08-21 19:23:00,False,https://web.archive.org/web/20200822022336/https://twitter.com/nekrovevo/status/1296996314429849601,False,True
hey uhhh here’s my ref of my yeen but also my boy koda just in case if idk ,👑KODA👑,Maukeiv,2020-08-21 19:24:00,True,https://web.archive.org/web/20200822022445/https://twitter.com/nekrovevo/status/1296996589668413440,False,True
nah this u?,👑KODA👑,BLUF0LF,2020-08-21 19:25:00,True,https://web.archive.org/web/20200822022612/https://twitter.com/nekrovevo/status/1296996973577347073,False,True
for nekro a flower theme maybe for koda maybe like a hypebeast style of piece,👑KODA👑,NekroVEVO,2020-08-21 19:28:00,False,https://web.archive.org/web/20200822022914/https://twitter.com/nekrovevo/status/1296997592409075712,False,True
weed bad,👑KODA👑,FoxCobalt,2020-08-21 19:29:00,False,https://web.archive.org/web/20200822023151/https://twitter.com/nekrovevo/status/1296997931560493056,False,True
shut up ir*sh,👑KODA👑,BrenCollie,2020-08-21 19:35:00,False,https://web.archive.org/web/20200822023603/https://twitter.com/nekrovevo/status/1296999352351637507,False,True
60 fs fs,👑KODA👑,eutumned,2020-08-21 19:43:00,False,https://web.archive.org/web/20200822024344/https://twitter.com/nekrovevo/status/1297001407917092864,False,True
i will make a server but not for y e e n butter,👑KODA👑,MewT00ns,2020-08-21 19:42:00,False,https://web.archive.org/web/20200822024436/https://twitter.com/nekrovevo/status/1297001274982846465,False,True
great can’t wait to throw it,👑KODA👑,CertifiedLeggy,2020-08-21 19:44:00,False,https://web.archive.org/web/20200822024553/https://twitter.com/nekrovevo/status/1297001739434958848,False,True
normalize having an ego,👑KODA👑,,2020-08-21 19:45:00,False,https://web.archive.org/web/20200822024720/https://twitter.com/nekrovevo/status/1297001935191474177,False,False
but not too bigarrogance =/= confidence,👑KODA👑,NekroVEVO,2020-08-21 19:45:00,False,https://web.archive.org/web/20200822024737/https://twitter.com/nekrovevo/status/1297001994079465472,False,True
ew netflix,👑KODA👑,bluuuffff,2020-08-21 19:48:00,False,https://web.archive.org/web/20200822024919/https://twitter.com/nekrovevo/status/1297002589196660736,False,True
,👑KODA👑,Ysirael,2020-08-21 19:48:00,False,https://web.archive.org/web/20200822024940/https://twitter.com/nekrovevo/status/1297002792125493250,False,True
no,👑KODA👑,TaiyoTheRaccoon,2020-08-21 19:54:00,False,https://web.archive.org/web/20200822025521/https://twitter.com/nekrovevo/status/1297004230989869056,False,True
ur good dw,👑KODA👑,Ysirael,2020-08-21 19:57:00,False,https://web.archive.org/web/20200822025819/https://twitter.com/nekrovevo/status/1297005045754388480,False,True
OH MY GOD YES PLEASE YES,👑KODA👑,Fowlgon91,2020-08-21 19:58:00,False,https://web.archive.org/web/20200822025909/https://twitter.com/nekrovevo/status/1297005240101740544,False,True
wait wtf i’m literally doing a psych project rn and he’s my main example who are u,👑KODA👑,kuark_B,2020-08-21 20:04:00,False,https://web.archive.org/web/20200822030515/https://twitter.com/nekrovevo/status/1297006683114233856,False,True
,👑KODA👑,NekroVEVO,2020-08-21 20:05:00,True,https://web.archive.org/web/20200822030603/https://twitter.com/nekrovevo/status/1297006905370406913,False,True
green is a dogshit color change my mind,👑KODA👑,,2020-08-21 20:11:00,False,https://web.archive.org/web/20200822031207/https://twitter.com/nekrovevo/status/1297008558513373184,False,False
i see u have no ideas,👑KODA👑,azurrro,2020-08-21 20:12:00,False,https://web.archive.org/web/20200822031248/https://twitter.com/nekrovevo/status/1297008601001627648,False,True
change my mind,👑KODA👑,azurrro,2020-08-21 20:12:00,False,https://web.archive.org/web/20200822031316/https://twitter.com/nekrovevo/status/1297008758254641154,False,True
"CHEERIOS BITCH THOSE ARE MEANT TO LOOK LIKE O NOT BRACKETS!!???!!,!;@/@.",👑KODA👑,azurrro,2020-08-21 20:13:00,False,https://web.archive.org/web/20200822031329/https://twitter.com/nekrovevo/status/1297008900932161536,False,True
mystic popped off on this one,👑KODA👑,MysticSnep,2020-08-21 20:15:00,False,https://web.archive.org/web/20200822031541/https://twitter.com/nekrovevo/status/1297009444648173568,False,True
i’m gonna vomit,👑KODA👑,azurrro,2020-08-21 20:13:00,False,https://web.archive.org/web/20200822031545/https://twitter.com/nekrovevo/status/1297009089348689920,False,True
ur sona has green in it,👑KODA👑,Coconotfound,2020-08-21 20:16:00,False,https://web.archive.org/web/20200822031659/https://twitter.com/nekrovevo/status/1297009707467460608,False,True
i hate that u typed out litch really i really do,👑KODA👑,Legority,2020-08-21 20:17:00,False,https://web.archive.org/web/20200822031730/https://twitter.com/nekrovevo/status/1297009921884487680,False,True
BET BITCH,👑KODA👑,MysticSnep,2020-08-21 20:16:00,False,https://web.archive.org/web/20200822031746/https://twitter.com/nekrovevo/status/1297009670712725504,False,True
UR SONA IS LITERALLY BROWN,👑KODA👑,Legority,2020-08-21 20:17:00,False,https://web.archive.org/web/20200822031840/https://twitter.com/nekrovevo/status/1297009969816981504,False,True
bro u have dogshit takes get better ones,👑KODA👑,azurrro,2020-08-21 20:19:00,False,https://web.archive.org/web/20200822031938/https://twitter.com/nekrovevo/status/1297010441072160769,False,True
THSKAODKSKXKS HUH?????/!/!/,👑KODA👑,Legority,2020-08-21 20:19:00,False,https://web.archive.org/web/20200822032018/https://twitter.com/nekrovevo/status/1297010371346092032,False,True
BROWN IS SO BAD TF DO U MEAN ITS ALMOST AS BAD AS GREEN,👑KODA👑,Legority,2020-08-21 20:19:00,False,https://web.archive.org/web/20200822032024/https://twitter.com/nekrovevo/status/1297010589131091968,False,True
this hurt me,👑KODA👑,alexlikesgoats,2020-08-21 20:20:00,False,https://web.archive.org/web/20200822032032/https://twitter.com/nekrovevo/status/1297010632466694145,False,True
NO IM SAYING THE FACT U ARE ARGUING THAT GREEN IS A GOOD COLOR IS A SHIT TAKE,👑KODA👑,azurrro,2020-08-21 20:20:00,False,https://web.archive.org/web/20200822032111/https://twitter.com/nekrovevo/status/1297010818148491264,False,True
die,👑KODA👑,ZanderTheFluffy,2020-08-21 20:22:00,False,https://web.archive.org/web/20200822032211/https://twitter.com/nekrovevo/status/1297011126215958528,False,True
ITS SO BAD WHAT,👑KODA👑,azurrro,2020-08-21 20:21:00,False,https://web.archive.org/web/20200822032220/https://twitter.com/nekrovevo/status/1297011030573248512,False,True
every time i play soccer i wanna vomit,👑KODA👑,Wynslow_,2020-08-21 20:21:00,False,https://web.archive.org/web/20200822032237/https://twitter.com/nekrovevo/status/1297011090732138497,False,True
STOP TALKING????,👑KODA👑,Legority,2020-08-21 20:22:00,False,https://web.archive.org/web/20200822032257/https://twitter.com/nekrovevo/status/1297011205572145152,False,True
yeah,👑KODA👑,Legority,2020-08-21 20:23:00,False,https://web.archive.org/web/20200822032331/https://twitter.com/nekrovevo/status/1297011402238910464,False,True
orange is decent,👑KODA👑,FonixHusky,2020-08-21 20:22:00,False,https://web.archive.org/web/20200822032354/https://twitter.com/nekrovevo/status/1297011331032219648,False,True
don’t ever use that heart,👑KODA👑,Legority,2020-08-21 20:23:00,False,https://web.archive.org/web/20200822032406/https://twitter.com/nekrovevo/status/1297011480944992262,False,True
IM NOT SCARED OF GRASS,👑KODA👑,Wynslow_,2020-08-21 20:24:00,False,https://web.archive.org/web/20200822032447/https://twitter.com/nekrovevo/status/1297011663774691328,False,True
